State,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
North Dakota,    Computer systems design and related services,Millions of current dollars,34,47.8,57.6,49.3,58.9,67.2,73.7,95.3,119.2,136.5,168.3,195.5,188.2,188.8,177.8,199.6,218,277.6,250.6,252.6,280.6,292.3,302.3
North Dakota,"    Miscellaneous professional, scientific, and technical services",Millions of current dollars,267.2,281.2,313.8,329.3,358.1,400.6,406.9,420.6,462.7,520.9,548.5,627.6,655.5,749.6,869.1,1095.5,1262.1,1441.4,1411.5,1268.4,1245,1308.3,1380.8
North Dakota,   Management of companies and enterprises,Millions of current dollars,140.5,149,163.2,179.1,193.2,194.8,208.9,250.5,258.9,293,347.7,355.8,369.3,401,412.7,455.6,502.6,553.1,584.6,555.8,593.3,623.1,492.7
North Dakota,   Administrative and support and waste management and remediation services,Millions of current dollars,225,224.9,257.5,300,336.2,348.7,342.3,360.7,409.9,444.8,468,490.3,495.7,515.7,604.1,723,779.5,886,858.1,812.1,864.1,877,867.9
North Dakota,    Administrative and support services,Millions of current dollars,202.8,202.1,229.9,270.8,299.3,306.7,304.8,327.8,373.2,406.2,430.3,449.4,453.1,455.5,523.1,605.6,671.8,760.3,736.7,717.6,766.9,786,773.2
North Dakota,    Waste management and remediation services,Millions of current dollars,22.2,22.9,27.5,29.2,36.9,42,37.5,32.9,36.7,38.6,37.7,40.9,42.6,60.3,80.9,117.4,107.7,125.7,121.4,94.5,97.2,91.1,94.7
North Dakota,"  Educational services, health care, and social assistance",Millions of current dollars,1428,1489,1562.9,1666.5,1745.1,1861.1,1977,2105.6,2189.5,2318.1,2431.8,2646.6,2839.9,3014.3,3207.9,3423.1,3586.4,3774.3,4070.3,4278.8,4450.2,4609.4,4984.5
North Dakota,   Educational services,Millions of current dollars,58.6,61.4,73.1,84,90.6,95.6,100,109,101.2,108.4,112.6,123.2,136.5,146,149.1,156.5,160.8,171,175.1,183.3,175.1,184.5,200.7
North Dakota,   Health care and social assistance,Millions of current dollars,1369.5,1427.7,1489.8,1582.5,1654.6,1765.5,1877,1996.6,2088.3,2209.6,2319.2,2523.4,2703.4,2868.2,3058.8,3266.5,3425.5,3603.3,3895.2,4095.4,4275.1,4424.9,4783.8
North Dakota,    Ambulatory health care services,Millions of current dollars,495.8,517.6,550,578.2,608.8,634.8,668.2,714.7,762.3,806.4,848.9,954.2,1001.3,1057.1,1096.3,1251.2,1305.7,1369.5,1468.4,1565.3,1672.6,1750.8,1839.2
North Dakota,    Hospitals,Millions of current dollars,569,584,594,632.4,646.4,695.9,742.5,801.1,834.6,886.3,938.1,1004.4,1073,1137.6,1262.8,1292.4,1342.6,1402.6,1529.5,1584.2,1646.4,1695.7,1944.6
North Dakota,    Nursing and residential care facilities,Millions of current dollars,212.7,222.8,237.7,254.3,272.5,304,322.3,336.6,340.1,356.9,369.8,396.4,448.3,485.3,512.9,525.2,563.7,600.9,644.2,672.6,671.9,673.8,676.6
North Dakota,    Social assistance,Millions of current dollars,92,103.2,108,117.5,126.8,130.8,144,144.1,151.3,160.1,162.4,168.3,180.8,188.3,186.8,197.8,213.5,230.4,253.2,273.3,284.1,304.5,323.4
North Dakota,"  Arts, entertainment, recreation, accommodation, and food services",Millions of current dollars,516.9,528.2,575.9,614.1,601.9,632.4,651.7,716,786.7,885.8,1039,1118.1,989.7,1006.8,1084.7,1347.2,1432.2,1484.3,1448.8,1337,1340.2,1565.5,1716.6
North Dakota,"   Arts, entertainment, and recreation",Millions of current dollars,89.3,83.4,91.4,96.9,90.5,104.1,106.3,108.1,104.5,106,107.8,113.8,121.4,128.6,133.8,138.6,139.3,150,152.5,156.4,162.3,207.7,219.9
North Dakota,"    Performing arts, spectator sports, museums, and related activities",Millions of current dollars,26.2,24.6,25.8,29.4,30.8,36.2,36.7,39.3,35.8,35,32.7,37.4,41.6,41,42.6,39.7,39,41.2,42,47.8,49.8,62.1,72.4
North Dakota,"    Amusement, gambling, and recreation industries",Millions of current dollars,63.1,58.8,65.6,67.5,59.7,67.9,69.5,68.8,68.6,71,75.1,76.4,79.8,87.6,91.1,98.9,100.4,108.8,110.5,108.6,112.4,145.6,147.4
North Dakota,   Accommodation and food services,Millions of current dollars,427.6,444.8,484.5,517.2,511.4,528.3,545.4,607.9,682.2,779.9,931.2,1004.4,868.3,878.3,950.9,1208.5,1292.9,1334.2,1296.3,1180.6,1178,1357.9,1496.7
North Dakota,    Accommodation,Millions of current dollars,109.2,108.9,123,133.3,125.7,126,130,192.6,246.8,326,447.4,510,335.5,297.7,278.6,454.9,494.9,468.4,399.1,322,326.3,483.2,596.9
North Dakota,    Food services and drinking places,Millions of current dollars,318.3,335.8,361.6,383.9,385.7,402.3,415.4,415.3,435.4,453.8,483.9,494.4,532.8,580.6,672.3,753.7,798,865.8,897.2,858.7,851.7,874.7,899.9
North Dakota,  Other services (except government and government enterprises),Millions of current dollars,500.1,525.5,563.8,595.5,541.7,579.7,573.6,597.3,614.4,632.2,639,643.2,669.8,702.3,735.2,809.8,866.1,955,979,943.1,973.9,997.4,1029.4
North Dakota, Government and government enterprises,Millions of current dollars,2543.3,2595.6,2643.4,2842.7,3032.4,3297.1,3535.2,3720.3,3797,4006.2,4101.1,3955.3,4472.3,4884.3,4986.1,5064.1,4962.9,5312.2,5771.5,5921,6080.2,6358,6623.8
North Dakota,  Federal civilian,Millions of current dollars,418.7,468.5,465.6,490.3,498.1,494.6,508.6,527.7,557.1,573.6,552,285.4,526.3,663.6,622.5,571.7,214.5,221.3,422.2,456.1,558.4,672.3,753.7
North Dakota,  Military,Millions of current dollars,452.5,433.5,423.3,436.4,463.7,559.3,635.8,665.4,691.7,701.8,709.9,725.6,746.1,787.4,779.7,806.7,804.8,792.1,783.9,838.9,860.7,869.6,911.3
North Dakota,  State and local,Millions of current dollars,1672,1693.6,1754.5,1916,2070.5,2243.2,2390.7,2527.2,2548.2,2730.7,2839.2,2944.3,3199.9,3433.3,3583.9,3685.8,3943.6,4298.8,4565.3,4626,4661.1,4816.1,4958.8
North Dakota,Natural resources and mining,Millions of current dollars,1400.7,1695.4,1133,1362.5,1318.2,1524.8,2210.9,2078.9,2099.9,2468.6,3669.8,5026.2,4222.2,5581.1,8069.3,13029.6,12879.8,14444.8,9582.7,7867.5,10918.8,13549,11721.5
North Dakota,Trade,Millions of current dollars,2711,2847.9,2871.4,2946.4,2953.2,3033.1,3285.2,3519.4,3782.4,3933.3,4082.5,4497,4723,5249.2,6100.5,7307.6,7947.1,8405.6,8377,7547.9,7480.8,7600.5,7835.3
North Dakota,Transportation and utilities,Millions of current dollars,1207,1265.5,1278.9,1321.2,1335.2,1328,1415.7,1495.3,1581,1792.7,1842.3,2062.9,2114.4,2353.9,2875.1,3579.5,4042.7,4630,4430.9,3866.5,4035.1,4197.1,4320.2
North Dakota,Manufacturing and information,Millions of current dollars,1737.4,1884.4,1955.8,1872,2297.2,2468.4,2807.5,3028.8,3331.7,3548,3727.7,4041.5,3748.3,3743.2,3911.3,4415,4616,4930.1,5053.6,4754.1,4899.6,4995.2,5358
North Dakota,Private goods-producing industries 2/,Millions of current dollars,3340.1,3803.3,3430,3584.4,3869.8,4151.4,5152.9,5228.1,5630.5,6253.8,7598,9452.4,8553.1,10075.1,13268.9,19523.3,19883.7,22114,17347.5,14913.9,17503.8,20069.9,18859.2
North Dakota,Private services-providing industries 3/,Millions of current dollars,9877.4,10417.7,10993.8,11673,11987,12746.2,13373,14310.6,15272.5,16240.7,17376.3,18466.8,19200.6,20716.8,23332.6,27245.1,29424.4,32500.1,32877.9,31154.3,31644,32664.7,33521.5
Ohio,All industry total,Millions of current dollars,343430.3,361638.1,376465.2,392277.2,396944.5,411034.5,423780.2,446225.3,468891.6,482738.1,497761.5,496919.4,482281.1,500515.3,528189.9,545740.1,566532.4,595640.9,611019.5,623265.3,641745.8,666973.9,693199.3
Ohio, Private industries,Millions of current dollars,304828.2,321776.4,335187.9,348262.7,351639.5,363970.5,374804.8,395257.6,416417,428786.3,441720.3,438699.9,423191.4,438656.9,466238.3,482486.4,502197.5,530114.7,543902.2,554581,571337.5,594728.2,618769
Ohio,"  Agriculture, forestry, fishing and hunting",Millions of current dollars,2788.4,2272.6,1611.2,2034,1923.4,1779.6,2035.7,2897.6,2299.8,2424.9,2785.6,2746.9,3001.4,2953,4414.9,3773.6,5032,4357.4,3044.6,2744.1,3525.1,4017.4,2875.2
Ohio,   Farms,Millions of current dollars,2538.2,2020.9,1359.8,1770.7,1662.5,1524.4,1758.5,2584.2,2014.3,2095.8,2478.2,2435,2700.9,2662,4072.9,3381.5,4607.1,3874.1,2524.1,2217.4,2977.8,3453.4,2293.8
Ohio,"   Forestry, fishing, and related activities",Millions of current dollars,250.2,251.7,251.4,263.3,260.9,255.2,277.2,313.4,285.5,329.1,307.4,311.9,300.5,291,341.9,392.1,424.9,483.2,520.5,526.7,547.3,564,581.3
Ohio,"  Mining, quarrying, and oil and gas extraction",Millions of current dollars,1172.6,1282.6,1248.4,1541.5,1414,1546.6,1667,1933.6,2345.2,2691.7,2987.6,3521.9,3158.8,3063.7,3514.7,3120.8,4268.9,5577.6,4912.3,4356.9,4566.7,4948.5,4942
Ohio,   Oil and gas extraction,Millions of current dollars,334.4,296.5,315.1,455.8,522.1,740.1,791.1,927.2,1176.8,1263.4,1331.8,1605.1,1193.4,1084.8,1261.4,1177.6,2300.6,3361.6,2825.8,2693.5,2827.7,3076.9,3094.5
Ohio,   Mining (except oil and gas),Millions of current dollars,745.4,901.6,858,1006.1,783.4,689.1,742.1,799.2,889.5,946.3,994.8,1234.6,1473.6,1557.8,1824.2,1501.5,1388.6,1323.4,1398.7,1237.8,1126.5,1129.5,1171.7
Ohio,   Support activities for mining,Millions of current dollars,92.8,84.5,75.3,79.7,108.5,117.5,133.7,207.2,278.8,482.1,661,682.1,491.8,421.1,429.1,441.7,579.7,892.6,687.8,425.5,612.6,742.1,675.8
Ohio,  Utilities,Millions of current dollars,7692.9,7137.1,7758.8,7376.6,7325.7,6811.9,6580.1,6685.2,6494.6,7359.6,8441.1,8789.7,9531,10040.9,10174.7,9942.7,10136.6,10533.7,10577.3,10645.9,10542,10609.7,10794.3
Ohio,  Construction,Millions of current dollars,13149.3,14342.8,15476.6,16257.4,16364.4,16330.4,17016,18449.6,19023.3,18709,18565,17248.1,15952.1,14536,15612,17242.2,18170.5,19290.4,20470.6,21720.3,23926.2,24614.9,26222.3
Ohio,  Manufacturing,Millions of current dollars,84167.2,88717.2,87982.9,88569.9,82029.1,83779.4,84152.4,89077,91232.4,92830.3,92700.5,86586,75346.2,81589.5,91491.2,92057.9,94545.6,105143.2,104039.2,102828,106196.7,109173.5,111044.8
Ohio,   Durable goods manufacturing,Millions of current dollars,57631.9,61413.6,59684.6,61185.3,53624.1,54101.2,54370.5,58977.5,61342.5,61039,60221.8,56310.1,38716.6,44451.8,50300.9,52334.3,53748.7,57319.4,59187.5,59217.7,61320.8,60566.8,62001.2
Ohio,    Wood product manufacturing,Millions of current dollars,920,1007.1,1017.5,1051.6,964.4,1034.7,821.9,1146.9,1094.7,978.1,932.1,829.8,702.1,779.9,804.3,723.2,780.8,936.6,926.4,1056.9,1173,1188.8,1292.1
Ohio,    Nonmetallic mineral product manufacturing,Millions of current dollars,3548.4,3327.2,3285.1,3317.2,2967.9,3153.6,3038.5,2884.1,2780.3,2724.4,2774.7,2704.2,2440.5,2608,2760.4,3129,3322.1,3263.6,3226.2,3367.7,3662.3,3856.8,4176.3
Ohio,    Primary metal manufacturing,Millions of current dollars,8244.8,8020.9,6678.1,6511.4,4945.1,4523.7,3995,5820.3,7018.4,6787.2,7240.6,7646.2,2975.4,4833.6,6141,5550.5,5659.8,6042.8,6568.3,5911.4,5326.4,5325.2,5189.1
Ohio,    Fabricated metal product manufacturing,Millions of current dollars,9583.6,9895.4,10219.1,10435.7,9067.3,8950.2,9539.7,9874.6,10311.1,10821.8,11101.5,11884.9,8761.7,9655.6,10565.7,10818.6,10784.9,11192.4,11261.5,10734.9,11426.1,11183.4,11768.4
Ohio,    Machinery manufacturing,Millions of current dollars,6880.6,7739.2,6961.5,6779.5,6281.6,5729.3,5876.4,6229.6,7022.4,6863.1,7251.4,7158.2,5863.5,6251.8,7379.9,7513.8,8784.1,8765.4,8699.5,8776,9506.8,9017,8988.9
Ohio,    Computer and electronic product manufacturing,Millions of current dollars,2968.6,3792.7,3151.4,3493.2,2779.7,2054.6,2136.7,2615.3,3184.9,3076.4,3120.8,3369.1,2102.8,2391.8,2205,2716.8,2743.9,2741.7,2396.8,2244.5,2636.5,2907.3,2749
Ohio,"    Electrical equipment, appliance, and component manufacturing",Millions of current dollars,4291.7,3418.8,4184.3,4354.3,3931.2,3898.5,4813.7,4091.7,4217.2,4149,4006.6,4480.6,3892.2,3715.6,3577.8,3974.9,3992.5,3933,4753.2,4516.3,4639.9,4759.1,4989.6
Ohio,"    Motor vehicles, bodies and trailers, and parts manufacturing",Millions of current dollars,15076.8,17878.3,17499.5,17961.7,15513.1,17441,17115.9,18982.6,17843.6,17499.7,14848.5,10052.1,3987.6,6834.7,9040.6,10687.6,10065.8,11923.5,12198.4,12288,11486.4,11341.9,11633.5
Ohio,    Other transportation equipment manufacturing,Millions of current dollars,2673.2,2914.6,3292.9,3836.7,3904,3739.1,3682.5,3925.9,4362.1,4606.6,5494,5064.3,5058.4,4611.5,5047.6,4386.3,4819.2,5430.7,5945.4,6988.2,7980.9,7356.3,7529.1
Ohio,    Furniture and related product manufacturing,Millions of current dollars,1271.9,1361.1,1435.1,1488.6,1415.9,1523.6,1488,1454.9,1609.4,1525,1523.9,1151.3,921.2,786.2,866.7,801.3,827.3,948.8,1041.9,1109.2,1075.6,1134.3,1153.7
Ohio,    Miscellaneous manufacturing,Millions of current dollars,2172.2,2058.3,1960.2,1955.4,1854.1,2053.1,1862.1,1951.6,1898.4,2007.8,1927.7,1969.3,2011.2,1982.9,1912,2032.4,1968.5,2140.9,2169.7,2224.6,2406.7,2496.9,2531.6
Ohio,   Nondurable goods manufacturing,Millions of current dollars,26535.3,27303.6,28298.3,27384.6,28405,29678.1,29781.9,30099.5,29889.9,31791.3,32478.6,30275.9,36629.6,37137.7,41190.3,39723.5,40796.9,47823.8,44851.7,43610.3,44875.9,48606.6,49043.5
Ohio,    Food and beverage and tobacco product manufacturing,Millions of current dollars,6506.3,6282.3,6925.5,6493.7,7681.4,8035.1,7571.7,7768.4,7268.5,8163.2,8448.7,8159.2,9853.6,9324.4,8855.4,9566,10691.3,11623.1,11920.1,11818,12009.2,11416.9,11603.5
Ohio,    Textile mills and textile product mills,Millions of current dollars,376.7,412,526,502,464,423.5,325,357.6,334.1,330.6,390,357.4,295,355.8,349.7,318.2,382.4,386.1,375.6,331.1,340.6,365.8,381.1
Ohio,"    Apparel, leather, and allied product manufacturing",Millions of current dollars,243.4,189.9,155.7,159.4,184.1,180.8,199.3,188.3,196,168.6,202.5,204.6,172.5,140.2,134.8,116.2,138.8,140.9,139.1,166.5,140.2,180.3,186.9
Ohio,    Paper manufacturing,Millions of current dollars,2635.8,2527.5,2730.1,2594.1,2456.2,2586.4,2254.2,2352.5,2289.9,2573.2,2532.3,2108.3,2194.3,2150.5,2133.9,1885.5,1915.5,2143,2179.7,2153,2072.2,2225,2330.7
Ohio,    Printing and related support activities,Millions of current dollars,1963.5,1987.2,2154.9,2173.1,2139.2,2292.3,2400.9,2462.5,2557.4,2607.2,2520.2,2180.4,2040.5,1898.8,1846.1,1825.6,1794.5,1885.8,1989,2098.3,2011.7,1903.1,1892
Ohio,    Petroleum and coal products manufacturing,Millions of current dollars,1203.6,1752.8,1286.1,2032.9,2281.1,1719.1,2143.7,2492.4,3791.8,4177.3,3240.3,2468.2,5887.4,6640.6,9949.4,7634.7,9412.2,13742.6,7755.8,4180.7,5760.9,8246.4,7204.5
Ohio,    Chemical manufacturing,Millions of current dollars,7955.5,8202.9,8219.4,7476.9,7943,8813.5,9355,9058.3,8082.1,8612.5,9967,10581.7,11517.5,11967,12882.8,12908.2,10986.4,12608.4,14506.5,16991.6,16817.4,17888.1,19284
Ohio,    Plastics and rubber products manufacturing,Millions of current dollars,5650.5,5949,6300.6,5952.5,5255.8,5627.3,5532.2,5419.6,5370.1,5158.7,5177.5,4216.2,4668.9,4660.5,5038.1,5469,5475.7,5294.1,5985.9,5871.1,5723.8,6381.1,6160.9
Ohio,  Wholesale trade,Millions of current dollars,21384,22333.9,22815.6,23325.6,23120.1,22991.8,23786.4,25444.8,27298.2,29444,30809.4,31899.1,29604.8,31267.3,32323.6,34067.4,35740.2,37588.8,39137,39160.1,40460.8,41804.5,43582
Ohio,  Retail trade,Millions of current dollars,24661.5,26818.2,27314.4,28350,29023.9,29564.2,31341.6,31669.3,32130.5,30915,30816.9,29929.1,29491.7,29930.7,31100.8,31787.2,33504.9,34548.9,36247.2,36809.4,38074.5,37866.7,39274.9
Ohio,  Transportation and warehousing,Millions of current dollars,9179.8,10039.5,10567,11286.3,11220.6,11271.4,11809.4,12863.5,14184.4,15316.8,15412.4,15818.1,14351,14615.5,15600.5,15739,15990,16987.5,19601.3,19384.3,19998.2,21662.3,23069.7
Ohio,   Air transportation,Millions of current dollars,764.6,820.8,910.1,1002.6,837.4,1082.7,1169.8,1316.3,1434.3,1456.7,1821.9,1678,1576.7,1565.9,1715.4,1718.1,1794.8,1891.2,2160.3,2237.6,2366.4,2342.8,2536.3
Ohio,   Rail transportation,Millions of current dollars,779.4,859.8,877.1,902.4,908,809.1,869.6,922.6,1003.4,1129.7,1111.3,1247.8,1069.6,1140,1248.7,1384.9,1412.4,1523.9,1561.2,1369.8,1400.9,1456.3,1402.7
Ohio,   Water transportation,Millions of current dollars,209.1,211.8,205.4,254.2,224.8,178.3,181.8,132.4,131,160.1,134.6,148.5,113.1,116.2,101.8,91.5,114.4,109.1,110.7,106.3,113.1,138.9,153.1
Ohio,   Truck transportation,Millions of current dollars,4106.6,4521.9,4809.5,4973.3,4912.1,5039.8,5173.6,5534.3,5909.5,6208.6,6128,5995.4,5257.8,5485.1,5866.2,6166.4,6192.6,6673.1,7160,7189.2,7572.8,7935,8157
Ohio,   Transit and ground passenger transportation,Millions of current dollars,231.1,248.4,279.7,289.3,288.4,306.7,334.1,357.7,362.7,390.3,401.9,425.8,451.4,461.2,521.8,551.6,564.3,587.7,638.3,625.6,651.2,632.2,640.4
Ohio,   Pipeline transportation,Millions of current dollars,112.8,145.6,148.4,125.2,241.1,189,175.3,132.7,145.1,143.9,155.9,285.1,378.9,575.5,808.8,443,389.5,565,1725.3,1407.3,1264.6,1458.7,1628.4
Ohio,   Other transportation and support activities,Millions of current dollars,2122.2,2240.1,2328.9,2620.7,2758.7,2593.9,2651.5,2879.3,3222.8,3523.1,3242.8,3483.5,3078.6,2814.7,2914.9,2882.3,2986.9,3145,3631,3664.2,3833.6,4236.5,4803.3
Ohio,   Warehousing and storage,Millions of current dollars,854,991,1007.9,1118.4,1050,1072,1253.7,1588.3,1975.6,2304.4,2416.1,2554.2,2424.9,2456.9,2423,2501.1,2535.1,2492.6,2614.6,2784.4,2795.7,3461.9,3748.4
Ohio,  Information,Millions of current dollars,11177.5,11572.9,11771.4,11054.5,11693.7,13337.9,13730.2,13883.8,14141.9,13637.2,14419.8,15271.3,17266.6,19690.1,21458.7,20409.6,20552.1,17350.5,16936.2,16800.5,16810.8,17127.1,17579.5
Ohio,   Publishing industries (except Internet),Millions of current dollars,2772.3,2843.8,3488.7,2773.9,2871,3566,3880.3,4480.7,4656.2,4113.1,4732.7,4913.8,4803.1,5111.4,5241.2,5223.7,5433.2,5148.4,5225.8,5310.4,5262.7,5379.1,5207.3
Ohio,   Motion picture and sound recording industries,Millions of current dollars,345.4,390,475.5,399.5,355.6,385.1,447.6,506.4,310.8,330.4,377.2,387.9,420.3,380.8,366.6,381.9,423.6,475.4,486.6,482.2,501.1,454.9,493.2
Ohio,   Broadcasting (except Internet) and telecommunications,Millions of current dollars,7063,7223.4,7004.9,7379.1,7385.6,7631.9,7532.8,6908.7,7332.2,7233.7,7973.2,8232.8,10259.8,12166.3,13586.5,12677,12250.3,9229.6,8713.9,8360,8436.5,8428.9,8548.3
Ohio,"   Data processing, hosting, and other information services",Millions of current dollars,996.7,1115.7,802.2,502.1,1081.5,1754.9,1869.5,1987.9,1842.7,1960,1336.7,1736.8,1783.4,2031.6,2264.3,2127.1,2444.9,2497.1,2509.9,2647.9,2610.5,2864.1,3330.7
Ohio,"  Finance, insurance, real estate, rental, and leasing",Millions of current dollars,55253.5,58445.9,64479,70258.3,74981.1,79135.4,80945,84691.9,95231,97818,102040.8,97747.8,97120,97874.3,100997.9,105927.8,109891.3,118936.3,123974.1,130493.9,132328.4,142904.3,152169.9
Ohio,   Finance and insurance,Millions of current dollars,20017,22333.6,24484,27721.3,28225,31525.9,33527,35444.9,41058.9,42220.6,41730.7,38237.1,38193,37872.1,38982.7,41742.1,43308.2,50838.9,54878.9,58902.1,58735.6,67415.1,73203.1
Ohio,"    Monetary Authorities- central bank, credit intermediation, and related services",Millions of current dollars,8737.2,9632.2,11342.3,12650.5,14105,18450.6,19685.6,20429.1,24740,25198.4,22933.9,22431.1,20843.4,19466.9,20283.6,21026.1,23116.3,24643.9,25523.2,27621.5,27729.1,32188.3,36926.9
Ohio,"    Securities, commodity contracts, and other financial investments and related activities",Millions of current dollars,1537.6,1610.9,1873.4,2034.1,2186.5,2014.9,1901,2073.5,2367.1,2593.9,2354.6,1292.9,2345.9,2444.4,2311.5,3079.7,3579,3131.1,3197.2,3770.3,4044.5,4603.1,4857.2
Ohio,    Insurance carriers and related activities,Millions of current dollars,9253.6,10202.8,10075.4,12029.2,11163.2,10352.2,11384.7,12681.3,13760.8,14147.2,16168.3,14253.8,14849.2,15733.8,16183.6,17319,16353.7,22697.3,25911.2,27247.2,26747.1,30412.7,31244.9
Ohio,"    Funds, trusts, and other financial vehicles",Millions of current dollars,488.6,887.8,1192.9,1007.5,770.3,708.3,555.7,261,191,281.1,273.9,259.3,154.6,227,204,317.3,259.1,366.6,247.3,263.1,214.9,211,174.1
Ohio,   Real estate and rental and leasing,Millions of current dollars,35236.5,36112.3,39995,42537,46756.1,47609.4,47418,49247.1,54172.1,55597.4,60310.1,59510.7,58927.1,60002.2,62015.2,64185.7,66583.1,68097.4,69095.3,71591.8,73592.8,75489.3,78966.8
Ohio,    Real estate,Millions of current dollars,31427.4,32134.6,35552.5,37777.3,41624.9,42551.6,42945.1,45273.2,49768.7,50256.3,54714.7,53349.1,53280.9,55198.5,57786.6,60060.4,62091,63237.1,63637.5,65371.5,67078.1,69515.8,72768.5
Ohio,    Rental and leasing services and lessors of nonfinancial intangible assets,Millions of current dollars,3809.1,3977.7,4442.5,4759.7,5131.2,5057.8,4472.9,3973.9,4403.5,5341,5595.4,6161.6,5646.2,4803.7,4228.6,4125.3,4492.1,4860.3,5457.7,6220.2,6514.6,5973.4,6198.3
